,회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,R,F,Score,고객등급
2766,1376873600,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,53,7,42409.8,4
2767,1377170560,정상회원,수지구-상현동,여,35.0,미신청,미수신,normal,30대,4,3,16233.699999999999,4
2768,1377250368,정상회원,수지구-상현동,여,48.0,미신청,미수신,normal,40대,294,1,6114.900000000001,5
2769,1377558464,정상회원,분당구-서현동,여,52.0,미신청,미수신,normal,50대,248,1,5592.700000000001,5
2770,1377610432,정상회원,기타-기타,여,36.0,미신청,미수신,normal,30대,157,1,5313.6,5
2771,1377896256,정상회원,기타-기타,여,36.0,미신청,미수신,normal,30대,67,2,21230.100000000002,4
2772,137795008,정상회원,수지구-동천동,여,63.0,미신청,미수신,normal,60대,5,51,340393.0,2
2773,1377976064,정상회원,수지구-상현동,여,39.0,미신청,미수신,normal,30대,169,6,82845.90000000001,3
2774,1378076288,정상회원,수지구-풍덕천동,여,34.0,미신청,미수신,normal,30대,11,10,86837.3,3
2775,137815424,정상회원,기흥구-영덕동,여,46.0,미신청,미수신,normal,40대,21,32,150490.10000000003,3
2776,1378206208,정상회원,수지구-풍덕천동,여,38.0,미신청,미수신,normal,30대,77,4,17437.300000000003,4
2777,1378445632,정상회원,수지구-풍덕천동,여,35.0,미신청,미수신,normal,30대,150,2,3325.2000000000003,1
2778,1378510592,정상회원,수지구-동천동,여,56.0,신청,미수신,normal,50대,2,29,460768.10000000003,2
2779,1378766720,정상회원,수원 영통구-기타,여,32.0,미신청,미수신,normal,30대,271,1,5126.200000000001,5
2780,1378978304,정상회원,수지구-풍덕천동,여,40.0,미신청,미수신,normal,40대,51,5,34139.4,4
2781,1379232576,정상회원,기타-기타,여,35.0,미신청,미수신,normal,30대,165,2,8565.900000000001,5
2782,1379609344,정상회원,기타-기타,여,42.0,미신청,미수신,normal,40대,11,37,300945.4,2
2783,1379624192,정상회원,수지구-상현동,여,38.0,미신청,미수신,normal,30대,4,21,155683.9,3
2784,1379635328,정상회원,기타-기타,여,35.0,미신청,미수신,normal,30대,67,3,51134.40000000001,4
2785,1379858048,정상회원,수지구-성복동,여,33.0,미신청,미수신,normal,30대,50,1,8791.699999999999,5
2786,1379956416,정상회원,수지구-신봉동,여,66.0,미신청,미수신,normal,60대,62,6,8904.4,5
2787,138001024,정상회원,수원 영통구-기타,여,63.0,미신청,미수신,normal,60대,222,2,34886.8,4
2788,1380158720,정상회원,수지구-동천동,여,33.0,미신청,미수신,normal,30대,50,20,76643.8,3
2789,1380598592,정상회원,수지구-상현동,여,35.0,미신청,미수신,normal,30대,17,2,28864.7,4
2790,138064128,정상회원,기타-기타,여,63.0,미신청,미수신,normal,60대,14,4,35796.200000000004,4
2791,1380797184,정상회원,중원구-도촌동,남,51.0,미신청,미수신,normal,50대,29,12,61178.50000000001,3
2792,1380841728,정상회원,수지구-신봉동,여,50.0,미신청,미수신,normal,50대,76,2,10775.400000000001,5
2793,1380875136,정상회원,수지구-신봉동,남,40.0,미신청,미수신,normal,40대,106,4,32897.399999999994,4
2794,1381285312,정상회원,수정구-위례(창곡)동,여,38.0,미신청,수신,normal,30대,93,2,355.9000000000001,1
2795,1381402240,정상회원,수지구-상현동,여,40.0,미신청,미수신,normal,40대,165,5,33936.8,4
2796,1381482048,정상회원,수지구-풍덕천동,여,49.0,미신청,미수신,normal,40대,202,2,58904.0,3
2797,1381535872,정상회원,처인구-남사면,여,38.0,미신청,미수신,normal,30대,63,30,262634.89999999997,2
2798,1381762304,정상회원,수지구-풍덕천동,여,47.0,미신청,미수신,normal,40대,9,22,192531.1,2
2799,1381925632,정상회원,수지구-상현동,여,35.0,미신청,미수신,normal,30대,177,3,33794.600000000006,4
2800,1382061120,정상회원,수지구-신봉동,여,60.0,미신청,미수신,normal,60대,15,1,1182.6,1
2801,1382263424,정상회원,수지구-기타,여,60.0,미신청,미수신,normal,60대,12,2,18298.600000000002,4
2802,1382408192,정상회원,수지구-풍덕천동,여,59.0,신청,미수신,normal,50대,0,31,327139.7,2
2803,1382525120,정상회원,수지구-상현동,여,35.0,신청,미수신,normal,30대,48,20,134842.0,3
2804,1382582656,정상회원,수지구-상현동,여,62.0,미신청,미수신,normal,60대,7,35,329784.00000000006,2
2805,1382738560,정상회원,수지구-풍덕천동,여,49.0,미신청,미수신,normal,40대,18,10,123286.40000000001,3
2806,1382749696,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,190,1,4078.1000000000004,5
2807,1382877760,정상회원,서울 강남구-은행동,여,37.0,미신청,미수신,normal,30대,159,1,9831.0,5
2808,1382920448,정상회원,기타-기타,여,35.0,미신청,미수신,normal,30대,186,2,37237.6,4
2809,1383109760,정상회원,기흥구-보정동,여,78.0,미신청,미수신,normal,70대,187,1,5227.8,5
2810,138314688,정상회원,수지구-풍덕천동,여,48.0,신청,미수신,normal,40대,26,19,170495.90000000002,2
2811,1383297216,정상회원,수지구-풍덕천동,여,34.0,미신청,수신,normal,30대,16,44,259968.00000000003,2
2812,1383373312,정상회원,수지구-풍덕천동,여,37.0,미신청,미수신,normal,30대,7,15,49703.600000000006,4
2813,1383484672,정상회원,수지구-상현동,여,38.0,미신청,미수신,normal,30대,156,1,10367.900000000001,5
2814,1383497664,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,86,2,6009.200000000001,5
2815,138351808,정상회원,수지구-신봉동,여,73.0,미신청,미수신,normal,70대,1,44,384044.9,2
2816,1383562624,정상회원,분당구-수내동,남,46.0,미신청,미수신,normal,40대,100,2,79993.00000000001,3
2817,1383675840,정상회원,수지구-상현동,여,51.0,미신청,미수신,normal,50대,21,8,45673.700000000004,4
2818,1383796480,정상회원,수지구-풍덕천동,남,34.0,미신청,미수신,normal,30대,6,13,70768.5,3
2819,1383967232,정상회원,수지구-동천동,여,36.0,미신청,미수신,normal,30대,284,1,1905.9,1
2820,1383985792,정상회원,수원 영통구-기타,여,34.0,미신청,미수신,normal,30대,238,1,6437.700000000001,5
2821,1384217792,정상회원,수지구-풍덕천동,여,74.0,미신청,미수신,normal,70대,75,7,30265.6,4
2822,1384381120,정상회원,수원 영통구-기타,여,39.0,신청,수신,normal,30대,2,17,149396.9,3
2823,138474304,정상회원,수지구-신봉동,여,48.0,신청,미수신,normal,40대,16,19,140977.70000000004,3
2824,1385030720,정상회원,수지구-상현동,여,42.0,미신청,미수신,normal,40대,259,2,27582.1,4
2825,1385062272,정상회원,수지구-풍덕천동,여,44.0,미신청,미수신,normal,40대,12,21,99322.3,3
2826,1385205184,정상회원,수지구-신봉동,여,35.0,미신청,미수신,normal,30대,29,8,36979.700000000004,4
2827,1385409344,정상회원,수지구-성복동,여,72.0,신청,미수신,normal,70대,14,22,159511.2,3
2828,1385470592,정상회원,분당구-금곡동,여,40.0,미신청,미수신,normal,40대,213,1,13720.4,5
2829,1385531840,정상회원,수지구-상현동,여,54.0,미신청,미수신,normal,50대,22,1,8378.9,5
2830,138585664,정상회원,수원 영통구-기타,여,47.0,미신청,미수신,normal,40대,224,1,5063.900000000001,5
2831,1385995840,정상회원,기흥구-보정동,여,34.0,미신청,미수신,normal,30대,50,5,19169.7,4
2832,1386092352,정상회원,수지구-상현동,여,34.0,미신청,수신,normal,30대,10,69,593598.5,2
2833,1386109056,정상회원,수지구-동천동,여,38.0,미신청,미수신,normal,30대,9,47,393001.0,2
2834,1386181440,정상회원,수지구-신봉동,남,75.0,미신청,미수신,normal,70대,124,3,9191.3,5
2835,1386183296,정상회원,수지구-신봉동,여,35.0,미신청,미수신,normal,30대,16,17,128036.3,3
2836,1386448704,정상회원,수원 장안구-정자동,여,35.0,미신청,미수신,normal,30대,113,2,10802.300000000001,5
2837,1386521088,정상회원,기타-기타,여,38.0,미신청,미수신,normal,30대,94,2,24094.399999999998,4
2838,1386634304,정상회원,수지구-풍덕천동,여,72.0,미신청,미수신,normal,70대,79,4,28163.9,4
2839,1386812480,정상회원,수지구-성복동,여,49.0,미신청,미수신,normal,40대,223,2,19620.899999999998,4
2840,1386836608,정상회원,기타-기타,여,35.0,미신청,미수신,normal,30대,265,1,3596.4000000000005,1
2841,138689600,정상회원,수지구-동천동,여,41.0,미신청,수신,VIP,40대,1,98,2055012.3,2
2842,1386986944,정상회원,수지구-풍덕천동,남,41.0,미신청,미수신,normal,40대,70,12,77651.40000000001,3
2843,1387046336,정상회원,수지구-상현동,남,37.0,미신청,미수신,normal,30대,12,10,40968.600000000006,4
2844,138708160,정상회원,수지구-풍덕천동,여,59.0,신청,미수신,normal,50대,12,15,182024.1,2
2845,1387137280,정상회원,수지구-풍덕천동,여,34.0,미신청,미수신,normal,30대,118,1,11757.7,5
2846,1387187392,정상회원,수지구-신봉동,남,47.0,미신청,미수신,normal,40대,32,7,54898.5,4
2847,1387358144,정상회원,수지구-신봉동,여,51.0,미신청,미수신,normal,50대,147,1,3478.6000000000004,1
2848,1387382272,정상회원,수지구-성복동,남,36.0,미신청,미수신,normal,30대,16,3,39662.5,4
2849,1387571584,정상회원,기흥구-서천동,여,52.0,미신청,미수신,normal,50대,39,6,92302.90000000001,3
2850,1387643968,정상회원,수지구-풍덕천동,여,78.0,미신청,미수신,normal,70대,160,11,131676.1,3
2851,1388030016,정상회원,기흥구-죽전동,남,41.0,미신청,미수신,normal,40대,32,1,2517.9000000000005,1
2852,1388124672,정상회원,수지구-신봉동,여,37.0,미신청,미수신,normal,30대,244,1,9997.099999999999,5
2853,1388135808,정상회원,수지구-풍덕천동,여,38.0,미신청,미수신,normal,30대,14,7,35414.3,4
2854,1388312128,정상회원,수지구-풍덕천동,여,39.0,미신청,미수신,normal,30대,61,8,24450.100000000002,4
2855,1388390080,정상회원,수지구-상현동,여,38.0,미신청,미수신,normal,30대,163,1,16339.000000000002,4
2856,1388401216,정상회원,수지구-풍덕천동,여,56.0,미신청,미수신,normal,50대,15,23,88486.4,3
2857,1388562688,정상회원,수지구-풍덕천동,여,36.0,미신청,미수신,normal,30대,15,12,59791.9,3
2858,1388744576,정상회원,수지구-동천동,여,33.0,미신청,미수신,normal,30대,251,2,4136.900000000001,5
2859,1388854080,정상회원,기흥구-보라동,여,33.0,미신청,미수신,normal,30대,217,1,1543.6000000000001,1
2860,1388880064,정상회원,수지구-풍덕천동,여,48.0,미신청,미수신,normal,40대,87,4,23331.100000000002,4
2861,1389013696,정상회원,수지구-풍덕천동,남,31.0,미신청,미수신,normal,30대,81,3,7902.599999999999,5
2862,138910464,정상회원,기흥구-보정동,여,78.0,미신청,미수신,normal,70대,190,4,39687.0,4
2863,1389713408,정상회원,수지구-동천동,여,36.0,미신청,미수신,normal,30대,291,1,10787.0,5
2864,1389832192,정상회원,수지구-동천동,여,61.0,미신청,미수신,normal,60대,270,1,18604.1,4
2865,1389847040,정상회원,화성-기타,여,37.0,미신청,미수신,normal,30대,59,5,29236.2,4
2866,1390082752,정상회원,수지구-상현동,여,54.0,미신청,미수신,normal,50대,27,7,31620.4,4
2867,1390164416,정상회원,수지구-풍덕천동,남,59.0,미신청,미수신,VIP,50대,1,119,1600407.8,2
2868,1390195968,정상회원,수지구-신봉동,여,67.0,미신청,미수신,normal,60대,8,27,97565.70000000001,3
2869,1390260928,정상회원,수지구-풍덕천동,여,77.0,미신청,미수신,normal,70대,41,14,72840.7,3
2870,1390338880,정상회원,수지구-기타,여,32.0,미신청,미수신,normal,30대,67,3,20733.200000000004,4
2871,1390554176,정상회원,수지구-풍덕천동,남,37.0,미신청,미수신,normal,30대,26,12,73969.40000000001,3
2872,1390723072,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,242,3,19531.900000000005,4
2873,1390739776,정상회원,기타-기타,여,54.0,신청,미수신,normal,50대,20,21,125166.3,3
2874,1390851136,정상회원,수지구-동천동,여,46.0,미신청,수신,normal,40대,1,85,1116785.2,2
2875,1390884544,정상회원,수원 권선구-금곡동,여,33.0,미신청,미수신,normal,30대,298,1,8716.9,5
2876,1390938368,정상회원,수지구-동천동,여,55.0,신청,미수신,normal,50대,3,23,160663.2,3
2877,1390986624,정상회원,수지구-풍덕천동,여,51.0,미신청,미수신,normal,50대,2,27,198406.30000000002,2
2878,1391033024,정상회원,수지구-동천동,여,38.0,미신청,미수신,normal,30대,232,2,8507.800000000001,5
2879,1391040448,정상회원,화성-기타,여,50.0,미신청,미수신,normal,50대,2,14,122487.2,3
2880,1391075712,정상회원,수지구-풍덕천동,여,33.0,미신청,미수신,normal,30대,34,13,83000.1,3
2881,1391207488,정상회원,수지구-성복동,여,41.0,미신청,미수신,normal,40대,217,1,28996.000000000004,4
2882,1391465472,정상회원,수원 팔달구-기타,여,37.0,미신청,미수신,normal,30대,83,1,1353.8,1
2883,1391639936,정상회원,수지구-풍덕천동,여,49.0,미신청,미수신,normal,40대,273,1,9873.2,5
2884,1391697472,정상회원,기흥구-영덕동,여,41.0,미신청,미수신,normal,40대,236,3,27650.900000000005,4
2885,139172160,정상회원,수원 영통구-기타,여,46.0,미신청,미수신,normal,40대,91,1,2959.4,1
2886,1391925760,정상회원,수지구-동천동,남,49.0,미신청,미수신,normal,40대,33,3,28400.600000000002,4
2887,1391964736,정상회원,수지구-동천동,남,36.0,미신청,미수신,normal,30대,41,8,50721.700000000004,4
2888,1392046400,정상회원,수지구-상현동,여,35.0,미신청,미수신,normal,30대,296,1,8488.300000000001,5
2889,1393345600,정상회원,수지구-풍덕천동,여,40.0,미신청,미수신,normal,40대,66,1,9974.1,5
2890,1393586880,정상회원,기타-기타,여,50.0,미신청,미수신,normal,50대,110,3,51274.3,4
2891,139359616,정상회원,기타-기타,여,38.0,미신청,미수신,normal,30대,218,2,14944.000000000002,4
2892,1394771008,정상회원,수지구-풍덕천동,남,33.0,신청,미수신,normal,30대,12,20,201896.4,2
2893,1394785856,정상회원,수지구-풍덕천동,여,41.0,신청,미수신,normal,40대,7,35,241172.4,2
2894,1394837824,정상회원,수지구-동천동,여,61.0,미신청,미수신,normal,60대,46,3,14537.1,4
2895,1395060544,정상회원,수지구-풍덕천동,여,42.0,미신청,미수신,normal,40대,27,4,24880.300000000003,4
2896,1395487424,정상회원,수지구-동천동,여,42.0,미신청,미수신,normal,40대,246,2,11642.800000000001,5
2897,1395723136,정상회원,수지구-성복동,여,60.0,미신청,미수신,normal,60대,64,2,18972.199999999997,4
2898,139574912,정상회원,수지구-동천동,여,43.0,미신청,미수신,normal,40대,1,16,139105.7,3
2899,1396012672,정상회원,수원 영통구-기타,여,33.0,미신청,미수신,normal,30대,60,6,29963.8,4
2900,1396192704,정상회원,수지구-풍덕천동,여,49.0,미신청,수신,normal,40대,1,49,194172.80000000005,2
2901,1396200128,정상회원,수원 영통구-기타,여,34.0,미신청,미수신,normal,30대,169,1,5003.6,5
2902,1396502656,정상회원,기흥구-영덕동,여,36.0,미신청,미수신,normal,30대,205,1,7673.200000000001,5
2903,1396508224,정상회원,수지구-상현동,여,38.0,미신청,미수신,normal,30대,42,1,7224.5,5
2904,1396708672,정상회원,수지구-풍덕천동,남,50.0,미신청,미수신,normal,50대,42,11,82156.7,3
2905,1396929536,정상회원,수지구-풍덕천동,여,46.0,미신청,미수신,normal,40대,30,3,20751.500000000004,4
2906,1397202368,정상회원,수지구-풍덕천동,여,40.0,미신청,미수신,normal,40대,15,9,16653.800000000003,4
2907,1397284032,정상회원,수지구-성복동,여,48.0,미신청,미수신,normal,40대,250,2,21482.0,4
2908,139754944,정상회원,수지구-풍덕천동,여,61.0,미신청,미수신,normal,60대,108,1,3796.7000000000003,1
2909,139775360,정상회원,기타-기타,여,50.0,미신청,미수신,normal,50대,116,3,18842.100000000002,4
2910,1397787008,정상회원,분당구-정자동,여,39.0,미신청,미수신,normal,30대,125,1,958.4,1
2911,1397900224,정상회원,수지구-상현동,여,41.0,미신청,미수신,normal,40대,4,33,539487.9000000001,2
2912,1397991168,정상회원,수지구-풍덕천동,여,37.0,미신청,미수신,normal,30대,225,2,5369.900000000001,5
2913,1398171200,정상회원,수지구-상현동,여,43.0,미신청,미수신,normal,40대,1,3,17765.800000000003,4
2914,1398195328,정상회원,분당구-판교동,여,38.0,미신청,미수신,normal,30대,200,1,3309.5000000000005,1
2915,1398225024,정상회원,기타-기타,여,60.0,미신청,미수신,normal,60대,127,1,995.8000000000001,1
2916,1398299264,정상회원,수지구-상현동,여,77.0,신청,미수신,normal,70대,55,17,191276.2,2
2917,1398312256,정상회원,수지구-풍덕천동,여,66.0,미신청,미수신,normal,60대,3,40,156841.1,3
2918,1398386496,정상회원,수지구-동천동,여,53.0,미신청,미수신,normal,50대,91,5,37917.4,4
2919,1399576192,정상회원,기흥구-보정동,여,37.0,미신청,미수신,normal,30대,3,7,154034.80000000002,3
